,participant,technique_name,block_id,trial_id,cmd_input,cmd_name,cmd_frequency,time,success,strategy
544,11,audio,9,544,11,Mouse,72,1.078,1,1
545,11,audio,9,545,0,Frog,72,0.812,1,1
546,11,audio,9,546,11,Mouse,72,0.782,1,1
547,11,audio,9,547,8,Banana,144,0.844,1,1
548,11,audio,9,548,7,Clock,36,1.234,1,1
549,11,audio,9,549,8,Banana,144,0.828,1,1
550,11,audio,9,550,8,Banana,144,2.766,1,1
551,11,audio,9,551,10,Sweater,24,2.469,1,0
552,11,audio,9,552,0,Frog,72,1.781,1,1
553,11,audio,9,553,3,Coat,144,1.688,1,1
554,11,audio,9,554,3,Coat,144,0.797,1,1
555,11,audio,9,555,0,Frog,72,4.218,0,1
556,11,audio,9,556,1,Camel,36,3.344,1,1
557,11,audio,9,557,3,Coat,144,0.938,1,1
558,11,audio,9,558,0,Frog,72,0.906,1,1
559,11,audio,9,559,8,Banana,144,0.75,1,1
560,11,audio,9,560,8,Banana,144,2.938,1,1
561,11,audio,9,561,7,Clock,36,1.249,1,1
562,11,audio,9,562,6,Strawberry,24,3.281,1,1
563,11,audio,9,563,0,Frog,72,0.813,1,1
564,11,audio,9,564,4,Corn,48,1.547,1,1
565,11,audio,9,565,5,Dolphin,24,4.031,1,0
566,11,audio,9,566,9,Karate,48,3.109,1,0
567,11,audio,9,567,3,Coat,144,0.906,1,1
568,11,audio,9,568,9,Karate,48,1.532,1,1
569,11,audio,9,569,3,Coat,144,1.593,1,1
570,11,audio,9,570,3,Coat,144,2.859,1,1
571,11,audio,9,571,4,Corn,48,0.984,1,1
572,11,audio,9,572,8,Banana,144,1.016,1,1
573,11,audio,9,573,3,Coat,144,0.907,1,1
574,11,audio,9,574,1,Camel,36,2.968,1,1
575,11,audio,9,575,1,Camel,36,0.64,1,1
576,11,audio,9,576,3,Coat,144,0.937,1,1
577,11,audio,9,577,11,Mouse,72,1.125,1,1
578,11,audio,9,578,2,Pencil,24,3.141,1,0
579,11,audio,9,579,3,Coat,144,1.109,1,1
580,11,audio,9,580,3,Coat,144,2.672,1,1
581,11,audio,9,581,9,Karate,48,1.594,1,1
582,11,audio,9,582,8,Banana,144,0.922,1,1
583,11,audio,9,583,5,Dolphin,24,2.375,1,0
584,11,audio,9,584,6,Strawberry,24,1.046,1,1
585,11,audio,9,585,8,Banana,144,1.828,1,1
586,11,audio,9,586,4,Corn,48,1.703,1,1
587,11,audio,9,587,8,Banana,144,0.812,1,1
588,11,audio,9,588,8,Banana,144,0.765,1,1
589,11,audio,9,589,13,Garlic,12,2.656,1,0
590,11,audio,9,590,8,Banana,144,2.75,1,1
591,11,audio,9,591,11,Mouse,72,1.328,1,1
592,11,audio,9,592,9,Karate,48,1.5,1,1
593,11,audio,9,593,0,Frog,72,4.484,0,1
594,11,audio,9,594,3,Coat,144,0.984,1,1
595,11,audio,9,595,12,Cards,12,9.109,0,1
596,11,audio,9,596,4,Corn,48,0.875,1,1
597,11,audio,9,597,2,Pencil,24,3.094,1,0
598,11,audio,9,598,3,Coat,144,0.828,1,1
599,11,audio,9,599,10,Sweater,24,2.172,1,0
600,11,audio,10,600,0,Frog,72,3.688,1,1
601,11,audio,10,601,11,Mouse,72,2.907,1,1
602,11,audio,10,602,8,Banana,144,0.844,1,1
603,11,audio,10,603,13,Garlic,12,2.125,1,0
604,11,audio,10,604,11,Mouse,72,0.984,1,1
605,11,audio,10,605,7,Clock,36,1.188,1,1
606,11,audio,10,606,8,Banana,144,0.843,1,1
607,11,audio,10,607,11,Mouse,72,0.797,1,1
608,11,audio,10,608,7,Clock,36,0.969,1,1
609,11,audio,10,609,6,Strawberry,24,0.953,1,1
610,11,audio,10,610,11,Mouse,72,3.344,1,1
611,11,audio,10,611,8,Banana,144,0.75,1,1
612,11,audio,10,612,0,Frog,72,0.906,1,1
613,11,audio,10,613,2,Pencil,24,2.859,1,0
614,11,audio,10,614,12,Cards,12,2.984,1,0
615,11,audio,10,615,3,Coat,144,1.141,1,1
616,11,audio,10,616,0,Frog,72,0.781,1,1
617,11,audio,10,617,3,Coat,144,0.766,1,1
618,11,audio,10,618,0,Frog,72,0.781,1,1
619,11,audio,10,619,3,Coat,144,0.734,1,1
620,11,audio,10,620,1,Camel,36,4.875,1,1
621,11,audio,10,621,8,Banana,144,1.125,1,1
622,11,audio,10,622,0,Frog,72,1.797,1,1
623,11,audio,10,623,8,Banana,144,0.875,1,1
624,11,audio,10,624,6,Strawberry,24,0.954,1,1
625,11,audio,10,625,0,Frog,72,1.375,1,1
626,11,audio,10,626,3,Coat,144,0.906,1,1
627,11,audio,10,627,3,Coat,144,0.906,1,1
628,11,audio,10,628,3,Coat,144,0.656,1,1
629,11,audio,10,629,7,Clock,36,1.157,1,1
630,11,audio,10,630,11,Mouse,72,3.156,1,1
631,11,audio,10,631,3,Coat,144,0.906,1,1
632,11,audio,10,632,8,Banana,144,1.0,1,1
633,11,audio,10,633,9,Karate,48,1.656,1,1
634,11,audio,10,634,3,Coat,144,1.157,1,1
635,11,audio,10,635,4,Corn,48,1.079,1,1
636,11,audio,10,636,8,Banana,144,0.891,1,1
637,11,audio,10,637,3,Coat,144,0.891,1,1
638,11,audio,10,638,4,Corn,48,1.328,1,1
639,11,audio,10,639,11,Mouse,72,0.859,1,1
640,11,audio,10,640,3,Coat,144,3.031,1,1
641,11,audio,10,641,3,Coat,144,0.844,1,1
642,11,audio,10,642,4,Corn,48,0.937,1,1
643,11,audio,10,643,8,Banana,144,1.032,1,1
644,11,audio,10,644,9,Karate,48,1.422,1,1
645,11,audio,10,645,10,Sweater,24,2.437,1,0
646,11,audio,10,646,8,Banana,144,1.968,1,1
647,11,audio,10,647,8,Banana,144,0.625,1,1
648,11,audio,10,648,2,Pencil,24,2.672,1,0
649,11,audio,10,649,9,Karate,48,2.5,1,1
650,11,audio,10,650,9,Karate,48,2.515,1,1
651,11,audio,10,651,1,Camel,36,2.485,1,1
652,11,audio,10,652,8,Banana,144,0.828,1,1
653,11,audio,10,653,4,Corn,48,0.906,1,1
654,11,audio,10,654,10,Sweater,24,2.687,1,0
655,11,audio,10,655,1,Camel,36,1.5,1,1
656,11,audio,10,656,8,Banana,144,1.109,1,1
657,11,audio,10,657,3,Coat,144,0.86,1,1
658,11,audio,10,658,5,Dolphin,24,2.203,1,0
659,11,audio,10,659,5,Dolphin,24,1.656,1,1
660,11,audio,11,660,9,Karate,48,2.812,1,1
661,11,audio,11,661,4,Corn,48,1.0,1,1
662,11,audio,11,662,11,Mouse,72,0.89,1,1
663,11,audio,11,663,6,Strawberry,24,1.984,1,1
664,11,audio,11,664,8,Banana,144,0.953,1,1
665,11,audio,11,665,11,Mouse,72,0.781,1,1
666,11,audio,11,666,11,Mouse,72,0.625,1,1
667,11,audio,11,667,8,Banana,144,0.828,1,1
668,11,audio,11,668,11,Mouse,72,0.75,1,1
669,11,audio,11,669,7,Clock,36,1.203,1,1
670,11,audio,11,670,12,Cards,12,8.141,0,0
671,11,audio,11,671,4,Corn,48,0.781,1,1
672,11,audio,11,672,1,Camel,36,2.344,1,1
673,11,audio,11,673,3,Coat,144,1.047,1,1
674,11,audio,11,674,8,Banana,144,1.015,1,1
675,11,audio,11,675,3,Coat,144,0.906,1,1
676,11,audio,11,676,0,Frog,72,0.984,1,1
677,11,audio,11,677,0,Frog,72,0.703,1,1
678,11,audio,11,678,4,Corn,48,1.047,1,1
679,11,audio,11,679,10,Sweater,24,2.875,1,0
680,11,audio,11,680,0,Frog,72,3.391,1,1
681,11,audio,11,681,2,Pencil,24,2.563,1,0
682,11,audio,11,682,3,Coat,144,1.094,1,1
683,11,audio,11,683,0,Frog,72,2.234,1,1
684,11,audio,11,684,9,Karate,48,1.172,1,1
685,11,audio,11,685,8,Banana,144,0.922,1,1
686,11,audio,11,686,8,Banana,144,0.797,1,1
687,11,audio,11,687,11,Mouse,72,1.844,1,1
688,11,audio,11,688,3,Coat,144,0.875,1,1
689,11,audio,11,689,3,Coat,144,0.625,1,1
690,11,audio,11,690,4,Corn,48,4.422,1,1
691,11,audio,11,691,2,Pencil,24,2.391,1,0
692,11,audio,11,692,3,Coat,144,0.907,1,1
693,11,audio,11,693,8,Banana,144,1.687,1,1
694,11,audio,11,694,10,Sweater,24,2.078,1,0
695,11,audio,11,695,3,Coat,144,0.86,1,1
696,11,audio,11,696,3,Coat,144,0.641,1,1
697,11,audio,11,697,5,Dolphin,24,2.844,1,0
698,11,audio,11,698,3,Coat,144,0.922,1,1
699,11,audio,11,699,6,Strawberry,24,1.218,1,1
700,11,audio,11,700,1,Camel,36,4.547,1,1
701,11,audio,11,701,3,Coat,144,1.0,1,1
702,11,audio,11,702,3,Coat,144,0.625,1,1
703,11,audio,11,703,0,Frog,72,1.062,1,1
704,11,audio,11,704,8,Banana,144,0.828,1,1
705,11,audio,11,705,8,Banana,144,0.735,1,1
706,11,audio,11,706,8,Banana,144,0.578,1,1
707,11,audio,11,707,8,Banana,144,0.594,1,1
708,11,audio,11,708,0,Frog,72,0.859,1,1
709,11,audio,11,709,11,Mouse,72,0.969,1,1
710,11,audio,11,710,7,Clock,36,3.11,1,1
711,11,audio,11,711,8,Banana,144,0.859,1,1
712,11,audio,11,712,9,Karate,48,1.218,1,1
713,11,audio,11,713,9,Karate,48,0.719,1,1
714,11,audio,11,714,3,Coat,144,1.437,1,1
715,11,audio,11,715,5,Dolphin,24,8.343,0,0
716,11,audio,11,716,1,Camel,36,2.156,1,1
717,11,audio,11,717,7,Clock,36,0.938,1,1
718,11,audio,11,718,8,Banana,144,0.86,1,1
719,11,audio,11,719,13,Garlic,12,2.547,1,0
0,12,audio,0,0,0,Banana,72,31.078,1,0
1,12,audio,0,1,1,Karate,36,5.985,1,0
2,12,audio,0,2,2,Sweater,24,6.766,1,0
3,12,audio,0,3,3,Cards,144,3.14,1,0
4,12,audio,0,4,1,Karate,36,4.188,1,0
5,12,audio,0,5,2,Sweater,24,6.484,1,0
6,12,audio,0,6,3,Cards,144,4.969,1,0
7,12,audio,0,7,4,Mouse,48,3.656,1,0
8,12,audio,0,8,5,Strawberry,24,5.469,1,0
9,12,audio,0,9,3,Cards,144,5.562,1,0
10,12,audio,0,10,4,Mouse,48,12.109,1,0
11,12,audio,0,11,6,Clock,24,3.141,1,0
12,12,audio,0,12,3,Cards,144,3.922,1,1
13,12,audio,0,13,4,Mouse,48,6.016,1,0
14,12,audio,0,14,6,Clock,24,9.203,1,0
15,12,audio,0,15,3,Cards,144,5.329,1,0
16,12,audio,0,16,4,Mouse,48,6.656,1,0
17,12,audio,0,17,7,Corn,36,12.0,1,0
18,12,audio,0,18,8,Garlic,144,8.625,1,0
19,12,audio,0,19,0,Banana,72,2.672,1,0
20,12,audio,0,20,3,Cards,144,17.203,1,0
21,12,audio,0,21,8,Garlic,144,13.094,0,0
22,12,audio,0,22,9,Frog,48,4.64,1,0
23,12,audio,0,23,0,Banana,72,4.016,1,0
24,12,audio,0,24,8,Garlic,144,4.843,1,0
25,12,audio,0,25,9,Frog,48,8.469,0,1
26,12,audio,0,26,10,Camel,24,5.312,1,0
27,12,audio,0,27,8,Garlic,144,3.859,1,0
28,12,audio,0,28,9,Frog,48,9.688,0,1
29,12,audio,0,29,10,Camel,24,4.672,1,0
30,12,audio,0,30,8,Garlic,144,13.766,1,0
31,12,audio,0,31,9,Frog,48,5.015,1,0
32,12,audio,0,32,7,Corn,36,5.937,1,0
33,12,audio,0,33,0,Banana,72,2.594,1,0
34,12,audio,0,34,3,Cards,144,3.687,1,0
35,12,audio,0,35,0,Banana,72,5.594,1,0
36,12,audio,0,36,8,Garlic,144,3.813,1,0
37,12,audio,0,37,11,Coat,72,9.562,1,0
38,12,audio,0,38,8,Garlic,144,4.531,1,0
39,12,audio,0,39,8,Garlic,144,1.75,1,1
40,12,audio,0,40,11,Coat,72,12.735,1,0
41,12,audio,0,41,7,Corn,36,3.563,1,0
42,12,audio,0,42,8,Garlic,144,6.078,1,0
43,12,audio,0,43,11,Coat,72,4.031,1,0
44,12,audio,0,44,0,Banana,72,3.141,1,0
45,12,audio,0,45,5,Strawberry,24,3.609,1,0
46,12,audio,0,46,11,Coat,72,5.047,1,0
47,12,audio,0,47,8,Garlic,144,2.766,1,1
48,12,audio,0,48,3,Cards,144,3.672,1,0
49,12,audio,0,49,11,Coat,72,3.562,1,1
50,12,audio,0,50,11,Coat,72,14.266,1,2
51,12,audio,0,51,3,Cards,144,7.235,0,1
52,12,audio,0,52,8,Garlic,144,2.11,1,1
53,12,audio,0,53,3,Cards,144,4.25,1,1
54,12,audio,0,54,1,Karate,36,2.797,1,0
55,12,audio,0,55,3,Cards,144,1.297,1,1
56,12,audio,0,56,12,Dolphin,12,5.172,1,0
57,12,audio,0,57,13,Pencil,12,4.109,1,0
58,12,audio,0,58,8,Garlic,144,8.343,1,0
59,12,audio,0,59,3,Cards,144,4.234,1,0
60,12,audio,1,60,2,Sweater,24,8.406,1,0
61,12,audio,1,61,0,Banana,72,3.125,1,0
62,12,audio,1,62,1,Karate,36,5.953,1,0
63,12,audio,1,63,2,Sweater,24,4.141,1,0
64,12,audio,1,64,3,Cards,144,4.218,1,0
65,12,audio,1,65,1,Karate,36,6.328,0,1
66,12,audio,1,66,0,Banana,72,2.859,1,0
67,12,audio,1,67,3,Cards,144,4.032,1,1
68,12,audio,1,68,1,Karate,36,2.297,1,1
69,12,audio,1,69,3,Cards,144,1.625,1,1
70,12,audio,1,70,3,Cards,144,11.39,1,1
71,12,audio,1,71,4,Mouse,48,10.671,0,0
72,12,audio,1,72,8,Garlic,144,3.468,1,0
73,12,audio,1,73,3,Cards,144,1.25,1,1
74,12,audio,1,74,4,Mouse,48,4.953,1,0
75,12,audio,1,75,6,Clock,24,2.937,1,0
76,12,audio,1,76,3,Cards,144,1.14,1,1
77,12,audio,1,77,4,Mouse,48,1.891,1,1
78,12,audio,1,78,6,Clock,24,1.812,1,1
79,12,audio,1,79,8,Garlic,144,5.703,1,0
80,12,audio,1,80,4,Mouse,48,15.296,1,0
81,12,audio,1,81,9,Frog,48,4.359,1,0
82,12,audio,1,82,8,Garlic,144,3.25,1,0
83,12,audio,1,83,9,Frog,48,4.031,1,1
84,12,audio,1,84,3,Cards,144,1.297,1,1
85,12,audio,1,85,8,Garlic,144,2.187,1,1
86,12,audio,1,86,9,Frog,48,1.203,1,1
87,12,audio,1,87,8,Garlic,144,0.891,1,1
88,12,audio,1,88,8,Garlic,144,0.829,1,1
89,12,audio,1,89,9,Frog,48,1.016,1,1
90,12,audio,1,90,10,Camel,24,13.984,1,0
91,12,audio,1,91,8,Garlic,144,1.281,1,1
92,12,audio,1,92,11,Coat,72,4.671,1,0
93,12,audio,1,93,10,Camel,24,2.187,1,1
94,12,audio,1,94,11,Coat,72,1.75,1,1
95,12,audio,1,95,3,Cards,144,3.594,1,1
96,12,audio,1,96,11,Coat,72,1.469,1,1
97,12,audio,1,97,7,Corn,36,3.203,1,0
98,12,audio,1,98,11,Coat,72,1.625,1,1
99,12,audio,1,99,5,Strawberry,24,4.187,1,0
100,12,audio,1,100,8,Garlic,144,9.765,1,0
101,12,audio,1,101,11,Coat,72,5.625,1,0
102,12,audio,1,102,12,Dolphin,12,4.125,1,0
103,12,audio,1,103,3,Cards,144,11.031,0,1
104,12,audio,1,104,11,Coat,72,4.688,1,0
105,12,audio,1,105,7,Corn,36,3.391,1,0
106,12,audio,1,106,13,Pencil,12,3.468,1,0
107,12,audio,1,107,8,Garlic,144,2.468,1,1
108,12,audio,1,108,7,Corn,36,2.953,1,1
109,12,audio,1,109,5,Strawberry,24,4.187,1,0
110,12,audio,1,110,3,Cards,144,21.11,0,1
111,12,audio,1,111,8,Garlic,144,2.719,1,1
112,12,audio,1,112,3,Cards,144,1.0,1,1
113,12,audio,1,113,0,Banana,72,3.641,1,0
114,12,audio,1,114,8,Garlic,144,5.047,0,1
115,12,audio,1,115,0,Banana,72,1.656,1,1
116,12,audio,1,116,0,Banana,72,1.031,1,1
117,12,audio,1,117,0,Banana,72,0.766,1,1
118,12,audio,1,118,8,Garlic,144,5.375,0,1
119,12,audio,1,119,3,Cards,144,6.0,0,1
120,12,audio,2,120,1,Karate,36,7.453,1,0
121,12,audio,2,121,5,Strawberry,24,3.75,1,0
122,12,audio,2,122,0,Banana,72,5.719,1,0
123,12,audio,2,123,1,Karate,36,4.531,1,1
124,12,audio,2,124,2,Sweater,24,4.781,1,0
125,12,audio,2,125,0,Banana,72,1.625,1,1
126,12,audio,2,126,1,Karate,36,1.671,1,1
127,12,audio,2,127,2,Sweater,24,1.61,1,1
128,12,audio,2,128,3,Cards,144,2.344,1,1
129,12,audio,2,129,8,Garlic,144,1.11,1,1
130,12,audio,2,130,9,Frog,48,20.422,1,0
131,12,audio,2,131,3,Cards,144,1.157,1,1
132,12,audio,2,132,4,Mouse,48,2.797,1,0
133,12,audio,2,133,8,Garlic,144,1.343,1,1
134,12,audio,2,134,3,Cards,144,0.875,1,1
135,12,audio,2,135,4,Mouse,48,2.016,1,1
136,12,audio,2,136,6,Clock,24,2.859,1,0
137,12,audio,2,137,3,Cards,144,1.125,1,1
138,12,audio,2,138,4,Mouse,48,2.297,1,1
139,12,audio,2,139,6,Clock,24,1.5,1,1
140,12,audio,2,140,3,Cards,144,7.484,1,1
141,12,audio,2,141,4,Mouse,48,1.328,1,1
142,12,audio,2,142,11,Coat,72,3.187,1,0
143,12,audio,2,143,8,Garlic,144,0.984,1,1
144,12,audio,2,144,0,Banana,72,6.281,1,0
145,12,audio,2,145,3,Cards,144,2.265,1,1
146,12,audio,2,146,8,Garlic,144,1.125,1,1
147,12,audio,2,147,9,Frog,48,7.218,0,1
148,12,audio,2,148,10,Camel,24,2.797,1,0
149,12,audio,2,149,8,Garlic,144,0.937,1,1
150,12,audio,2,150,9,Frog,48,15.859,1,0
151,12,audio,2,151,10,Camel,24,4.14,1,0
152,12,audio,2,152,8,Garlic,144,4.391,0,1
153,12,audio,2,153,9,Frog,48,5.89,0,1
154,12,audio,2,154,8,Garlic,144,2.484,1,1
155,12,audio,2,155,8,Garlic,144,0.735,1,1
156,12,audio,2,156,3,Cards,144,0.687,1,1
157,12,audio,2,157,7,Corn,36,7.094,0,0
158,12,audio,2,158,0,Banana,72,2.531,1,0
159,12,audio,2,159,8,Garlic,144,2.656,1,1
160,12,audio,2,160,11,Coat,72,9.422,1,0
161,12,audio,2,161,11,Coat,72,1.235,1,1
162,12,audio,2,162,11,Coat,72,0.687,1,1
163,12,audio,2,163,3,Cards,144,1.969,1,1
164,12,audio,2,164,8,Garlic,144,0.718,1,1
165,12,audio,2,165,11,Coat,72,1.297,1,1
166,12,audio,2,166,7,Corn,36,6.562,1,0
167,12,audio,2,167,7,Corn,36,1.547,1,1
168,12,audio,2,168,11,Coat,72,1.516,1,1
169,12,audio,2,169,0,Banana,72,4.391,1,0
170,12,audio,2,170,5,Strawberry,24,11.5,1,0
171,12,audio,2,171,3,Cards,144,1.516,1,1
172,12,audio,2,172,8,Garlic,144,0.75,1,1
173,12,audio,2,173,12,Dolphin,12,4.61,1,0
174,12,audio,2,174,3,Cards,144,0.984,1,1
175,12,audio,2,175,3,Cards,144,0.657,1,1
176,12,audio,2,176,3,Cards,144,0.563,1,1
177,12,audio,2,177,0,Banana,72,3.281,1,0
178,12,audio,2,178,13,Pencil,12,2.843,1,0
179,12,audio,2,179,8,Garlic,144,1.062,1,1
180,12,audio,3,180,0,Banana,72,15.578,1,0
181,12,audio,3,181,1,Karate,36,3.609,1,1
182,12,audio,3,182,5,Strawberry,24,3.625,1,0
183,12,audio,3,183,0,Banana,72,7.969,0,1
184,12,audio,3,184,1,Karate,36,2.547,1,1
185,12,audio,3,185,2,Sweater,24,4.5,1,0
186,12,audio,3,186,0,Banana,72,1.516,1,1
187,12,audio,3,187,1,Karate,36,1.235,1,1
188,12,audio,3,188,2,Sweater,24,1.562,1,1
189,12,audio,3,189,3,Cards,144,2.094,1,1
190,12,audio,3,190,8,Garlic,144,8.312,1,1
191,12,audio,3,191,13,Pencil,12,3.094,1,0
192,12,audio,3,192,3,Cards,144,0.843,1,1
193,12,audio,3,193,4,Mouse,48,3.688,1,0
194,12,audio,3,194,4,Mouse,48,1.125,1,1
195,12,audio,3,195,3,Cards,144,0.844,1,1
196,12,audio,3,196,4,Mouse,48,0.922,1,1
197,12,audio,3,197,10,Camel,24,2.938,1,0
198,12,audio,3,198,3,Cards,144,2.187,1,1
199,12,audio,3,199,4,Mouse,48,1.172,1,1
200,12,audio,3,200,6,Clock,24,6.438,1,0
201,12,audio,3,201,3,Cards,144,1.047,1,1
202,12,audio,3,202,8,Garlic,144,1.078,1,1
203,12,audio,3,203,6,Clock,24,1.328,1,1
204,12,audio,3,204,8,Garlic,144,4.031,0,1
205,12,audio,3,205,8,Garlic,144,0.735,1,1
206,12,audio,3,206,8,Garlic,144,0.75,1,1
207,12,audio,3,207,8,Garlic,144,0.64,1,1
208,12,audio,3,208,9,Frog,48,4.844,1,0
209,12,audio,3,209,9,Frog,48,4.375,0,1
210,12,audio,3,210,8,Garlic,144,4.859,1,1
211,12,audio,3,211,9,Frog,48,4.328,0,1
212,12,audio,3,212,10,Camel,24,3.812,1,0
213,12,audio,3,213,8,Garlic,144,1.14,1,1
214,12,audio,3,214,9,Frog,48,1.343,1,1
215,12,audio,3,215,8,Garlic,144,0.906,1,1
216,12,audio,3,216,8,Garlic,144,0.829,1,1
217,12,audio,3,217,12,Dolphin,12,8.297,0,1
218,12,audio,3,218,7,Corn,36,3.188,1,0
219,12,audio,3,219,7,Corn,36,1.609,1,1
220,12,audio,3,220,11,Coat,72,14.781,0,0
221,12,audio,3,221,11,Coat,72,1.547,1,1
222,12,audio,3,222,3,Cards,144,1.141,1,1
223,12,audio,3,223,11,Coat,72,0.937,1,1
224,12,audio,3,224,7,Corn,36,5.234,1,0
225,12,audio,3,225,0,Banana,72,3.985,1,0
226,12,audio,3,226,11,Coat,72,5.703,1,0
227,12,audio,3,227,3,Cards,144,1.344,1,1
228,12,audio,3,228,8,Garlic,144,0.797,1,1
229,12,audio,3,229,11,Coat,72,4.0,1,1
230,12,audio,3,230,3,Cards,144,14.359,1,1
231,12,audio,3,231,3,Cards,144,0.594,1,1
232,12,audio,3,232,11,Coat,72,2.265,1,1
233,12,audio,3,233,3,Cards,144,1.047,1,1
234,12,audio,3,234,5,Strawberry,24,3.531,1,0
235,12,audio,3,235,3,Cards,144,2.078,1,1
236,12,audio,3,236,0,Banana,72,4.688,0,1
237,12,audio,3,237,3,Cards,144,0.797,1,1
238,12,audio,3,238,0,Banana,72,1.062,1,1
239,12,audio,3,239,8,Garlic,144,0.938,1,1
240,12,audio,4,240,5,Strawberry,24,4.188,1,1
241,12,audio,4,241,0,Banana,72,2.516,1,1
242,12,audio,4,242,1,Karate,36,2.453,1,1
243,12,audio,4,243,5,Strawberry,24,1.703,1,1
244,12,audio,4,244,0,Banana,72,1.594,1,1
245,12,audio,4,245,1,Karate,36,0.797,1,1
246,12,audio,4,246,3,Cards,144,1.407,1,1
247,12,audio,4,247,0,Banana,72,12.75,0,1
248,12,audio,4,248,1,Karate,36,2.453,1,1
249,12,audio,4,249,2,Sweater,24,3.265,1,0
250,12,audio,4,250,0,Banana,72,8.328,1,0
251,12,audio,4,251,3,Cards,144,1.125,1,1
252,12,audio,4,252,2,Sweater,24,2.828,1,1
253,12,audio,4,253,3,Cards,144,0.906,1,1
254,12,audio,4,254,3,Cards,144,0.782,1,1
255,12,audio,4,255,3,Cards,144,0.657,1,1
256,12,audio,4,256,3,Cards,144,0.578,1,1
257,12,audio,4,257,4,Mouse,48,3.797,1,1
258,12,audio,4,258,3,Cards,144,1.172,1,1
259,12,audio,4,259,3,Cards,144,0.781,1,1
260,12,audio,4,260,4,Mouse,48,3.281,1,1
261,12,audio,4,261,7,Corn,36,4.75,1,0
262,12,audio,4,262,3,Cards,144,0.859,1,1
263,12,audio,4,263,4,Mouse,48,1.063,1,1
264,12,audio,4,264,6,Clock,24,7.015,0,1
265,12,audio,4,265,3,Cards,144,0.891,1,1
266,12,audio,4,266,0,Banana,72,4.063,1,0
267,12,audio,4,267,8,Garlic,144,0.906,1,1
268,12,audio,4,268,8,Garlic,144,0.64,1,1
269,12,audio,4,269,0,Banana,72,5.281,1,1
270,12,audio,4,270,7,Corn,36,16.359,1,0
271,12,audio,4,271,8,Garlic,144,0.954,1,1
272,12,audio,4,272,9,Frog,48,8.64,0,1
273,12,audio,4,273,8,Garlic,144,0.875,1,1
274,12,audio,4,274,8,Garlic,144,0.703,1,1
275,12,audio,4,275,9,Frog,48,4.344,0,1
276,12,audio,4,276,10,Camel,24,4.141,1,0
277,12,audio,4,277,8,Garlic,144,2.437,1,1
278,12,audio,4,278,9,Frog,48,8.109,0,1
279,12,audio,4,279,8,Garlic,144,1.203,1,1
280,12,audio,4,280,8,Garlic,144,19.344,1,1
281,12,audio,4,281,3,Cards,144,0.719,1,1
282,12,audio,4,282,8,Garlic,144,0.532,1,1
283,12,audio,4,283,11,Coat,72,5.063,1,0
284,12,audio,4,284,8,Garlic,144,1.063,1,1
285,12,audio,4,285,11,Coat,72,1.172,1,1
286,12,audio,4,286,11,Coat,72,0.75,1,1
287,12,audio,4,287,11,Coat,72,0.657,1,1
288,12,audio,4,288,6,Clock,24,4.937,1,0
289,12,audio,4,289,8,Garlic,144,0.984,1,1
290,12,audio,4,290,11,Coat,72,8.266,1,1
291,12,audio,4,291,9,Frog,48,3.984,1,0
292,12,audio,4,292,12,Dolphin,12,4.484,1,0
293,12,audio,4,293,7,Corn,36,3.281,1,0
294,12,audio,4,294,11,Coat,72,8.907,0,1
295,12,audio,4,295,13,Pencil,12,3.016,1,0
296,12,audio,4,296,4,Mouse,48,1.89,1,1
297,12,audio,4,297,10,Camel,24,3.516,1,0
298,12,audio,4,298,8,Garlic,144,1.813,1,1
299,12,audio,4,299,3,Cards,144,0.593,1,1
300,12,audio,5,300,7,Corn,36,14.547,1,0
301,12,audio,5,301,5,Strawberry,24,3.5,1,0
302,12,audio,5,302,0,Banana,72,2.672,1,0
303,12,audio,5,303,7,Corn,36,3.547,1,1
304,12,audio,5,304,8,Garlic,144,0.953,1,1
305,12,audio,5,305,0,Banana,72,2.218,1,1
306,12,audio,5,306,1,Karate,36,3.406,1,1
307,12,audio,5,307,4,Mouse,48,1.328,1,1
308,12,audio,5,308,0,Banana,72,2.218,1,1
309,12,audio,5,309,1,Karate,36,1.281,1,1
310,12,audio,5,310,2,Sweater,24,22.875,1,0
311,12,audio,5,311,0,Banana,72,2.781,1,0
312,12,audio,5,312,9,Frog,48,4.672,1,0
313,12,audio,5,313,3,Cards,144,1.438,1,1
314,12,audio,5,314,0,Banana,72,3.078,1,1
315,12,audio,5,315,6,Clock,24,6.453,0,1
316,12,audio,5,316,2,Sweater,24,6.359,1,0
317,12,audio,5,317,3,Cards,144,2.062,1,1
318,12,audio,5,318,1,Karate,36,1.235,1,1
319,12,audio,5,319,8,Garlic,144,0.859,1,1
320,12,audio,5,320,3,Cards,144,10.093,1,1
321,12,audio,5,321,4,Mouse,48,1.218,1,1
322,12,audio,5,322,3,Cards,144,0.765,1,1
323,12,audio,5,323,3,Cards,144,0.797,1,1
324,12,audio,5,324,4,Mouse,48,1.078,1,1
325,12,audio,5,325,8,Garlic,144,0.796,1,1
326,12,audio,5,326,3,Cards,144,3.938,0,1
327,12,audio,5,327,9,Frog,48,2.5,1,1
328,12,audio,5,328,9,Frog,48,0.688,1,1
329,12,audio,5,329,8,Garlic,144,1.531,1,1
330,12,audio,5,330,8,Garlic,144,6.281,1,1
331,12,audio,5,331,8,Garlic,144,0.625,1,1
332,12,audio,5,332,8,Garlic,144,0.5,1,1
